piRs	consolidated_id
piR-hsa-1241927,piR-hsa-1292634,piR-hsa-367790,piR-hsa-765684	piR-hsa-concat-002718
piR-hsa-1257495,piR-hsa-158724,piR-hsa-737728,piR-hsa-779935	piR-hsa-concat-002719
piR-hsa-1250775,piR-hsa-335836,piR-hsa-744963,piR-hsa-745116	piR-hsa-concat-002720
piR-hsa-341480,piR-hsa-766362	piR-hsa-concat-002721
piR-hsa-1282255,piR-hsa-151074,piR-hsa-336733,piR-hsa-744187	piR-hsa-concat-002722
piR-hsa-1240719,piR-hsa-750464	piR-hsa-concat-002723
piR-hsa-723287,piR-hsa-769709	piR-hsa-concat-002724
piR-hsa-722049,piR-hsa-737133	piR-hsa-concat-002737
piR-hsa-1287912,piR-hsa-730957,piR-hsa-733258,piR-hsa-742583,piR-hsa-756921,piR-hsa-777736	piR-hsa-concat-002738
piR-hsa-732560,piR-hsa-740058,piR-hsa-753720,piR-hsa-758160,piR-hsa-766636,piR-hsa-782925	piR-hsa-concat-002739
piR-hsa-343608,piR-hsa-356911	piR-hsa-concat-002220
piR-hsa-348505,piR-hsa-43538	piR-hsa-concat-002221
piR-hsa-141799,piR-hsa-153307	piR-hsa-concat-002222
piR-hsa-357918,piR-hsa-362961	piR-hsa-concat-002223
piR-hsa-220202,piR-hsa-774737	piR-hsa-concat-002224
piR-hsa-48403,piR-hsa-722182	piR-hsa-concat-002227
piR-hsa-3386965,piR-hsa-7602042	piR-hsa-concat-002229
piR-hsa-368499,piR-hsa-767928	piR-hsa-concat-002232
piR-hsa-139536,piR-hsa-158090,piR-hsa-378791,piR-hsa-743537,piR-hsa-778844	piR-hsa-concat-002233
piR-hsa-3171084,piR-hsa-3717018	piR-hsa-concat-002234
piR-hsa-3231305,piR-hsa-3735239	piR-hsa-concat-002235
piR-hsa-119773,piR-hsa-771184	piR-hsa-concat-002750
piR-hsa-1236579,piR-hsa-1287972,piR-hsa-1293876,piR-hsa-341076,piR-hsa-371656,piR-hsa-738967,piR-hsa-743112	piR-hsa-concat-002767
piR-hsa-135651,piR-hsa-363970,piR-hsa-777987	piR-hsa-concat-002768
piR-hsa-141390,piR-hsa-736928	piR-hsa-concat-002769
piR-hsa-155503,piR-hsa-352634,piR-hsa-726481,piR-hsa-736271,piR-hsa-744536,piR-hsa-752994,piR-hsa-753689,piR-hsa-786892	piR-hsa-concat-002770
piR-hsa-341819,piR-hsa-753092,piR-hsa-770148,piR-hsa-783475	piR-hsa-concat-002772
piR-hsa-2833881,piR-hsa-375809,piR-hsa-722256,piR-hsa-725597	piR-hsa-concat-002773
piR-hsa-361802,piR-hsa-365218,piR-hsa-754020,piR-hsa-758117,piR-hsa-765697,piR-hsa-767484	piR-hsa-concat-002774
piR-hsa-727500,piR-hsa-729196	piR-hsa-concat-002776
piR-hsa-726405,piR-hsa-745847,piR-hsa-777355	piR-hsa-concat-002777
piR-hsa-362043,piR-hsa-755971	piR-hsa-concat-002778
piR-hsa-1235119,piR-hsa-1242827,piR-hsa-1299418,piR-hsa-1299846,piR-hsa-723195,piR-hsa-744775,piR-hsa-751331	piR-hsa-concat-002779
piR-hsa-1233936,piR-hsa-2829690	piR-hsa-concat-002780
piR-hsa-2829411,piR-hsa-2836800	piR-hsa-concat-002784
piR-hsa-344624,piR-hsa-728654	piR-hsa-concat-002785
piR-hsa-748667,piR-hsa-766208	piR-hsa-concat-002789
piR-hsa-159207,piR-hsa-164055	piR-hsa-concat-002811
piR-hsa-770484,piR-hsa-771019	piR-hsa-concat-002812
piR-hsa-131367,piR-hsa-133791,piR-hsa-141718,piR-hsa-153259,piR-hsa-161371,piR-hsa-731670,piR-hsa-780654	piR-hsa-concat-002813
piR-hsa-131970,piR-hsa-784715	piR-hsa-concat-002814
piR-hsa-760673,piR-hsa-788538	piR-hsa-concat-002826
piR-hsa-736448,piR-hsa-749815	piR-hsa-concat-002827
piR-hsa-359207,piR-hsa-361118	piR-hsa-concat-002828
piR-hsa-134370,piR-hsa-776588	piR-hsa-concat-002829
piR-hsa-739349,piR-hsa-767437	piR-hsa-concat-002830
piR-hsa-153963,piR-hsa-771200	piR-hsa-concat-002831
piR-hsa-755587,piR-hsa-774193,piR-hsa-785798	piR-hsa-concat-002832
piR-hsa-2850181,piR-hsa-349107	piR-hsa-concat-002833
piR-hsa-350026,piR-hsa-371760	piR-hsa-concat-002834
piR-hsa-1239458,piR-hsa-734828	piR-hsa-concat-002835
piR-hsa-2860361,piR-hsa-776225,piR-hsa-779185	piR-hsa-concat-002836
piR-hsa-153802,piR-hsa-720094,piR-hsa-722294,piR-hsa-750692,piR-hsa-767270,piR-hsa-776741	piR-hsa-concat-002837
piR-hsa-149021,piR-hsa-156407	piR-hsa-concat-002838
piR-hsa-134628,piR-hsa-726379,piR-hsa-752638,piR-hsa-764964,piR-hsa-775611	piR-hsa-concat-002839
piR-hsa-136109,piR-hsa-762005	piR-hsa-concat-002840
piR-hsa-722780,piR-hsa-729826,piR-hsa-732391,piR-hsa-762908	piR-hsa-concat-002841
piR-hsa-140597,piR-hsa-148557,piR-hsa-729025,piR-hsa-731950,piR-hsa-740707,piR-hsa-744664,piR-hsa-771170	piR-hsa-concat-002842
piR-hsa-725781,piR-hsa-756690,piR-hsa-771151,piR-hsa-774164	piR-hsa-concat-002843
piR-hsa-144488,piR-hsa-734627,piR-hsa-754705	piR-hsa-concat-002844
piR-hsa-151049,piR-hsa-755038	piR-hsa-concat-002845
piR-hsa-165935,piR-hsa-745891,piR-hsa-747468,piR-hsa-755932,piR-hsa-759390,piR-hsa-766425	piR-hsa-concat-002846
piR-hsa-726862,piR-hsa-734943	piR-hsa-concat-002847
piR-hsa-153716,piR-hsa-720750,piR-hsa-739989,piR-hsa-748187,piR-hsa-768708,piR-hsa-768944,piR-hsa-781880,piR-hsa-782657	piR-hsa-concat-002848
piR-hsa-760649,piR-hsa-769104,piR-hsa-775363,piR-hsa-782740	piR-hsa-concat-002849
piR-hsa-345275,piR-hsa-729526,piR-hsa-742356,piR-hsa-751407,piR-hsa-753276,piR-hsa-754498,piR-hsa-765253	piR-hsa-concat-002850
piR-hsa-748714,piR-hsa-763447,piR-hsa-779189	piR-hsa-concat-002851
piR-hsa-158013,piR-hsa-721814,piR-hsa-724201,piR-hsa-726331,piR-hsa-734171,piR-hsa-748290,piR-hsa-773467,piR-hsa-774159,piR-hsa-775920	piR-hsa-concat-002852
piR-hsa-152031,piR-hsa-781350	piR-hsa-concat-002853
piR-hsa-740563,piR-hsa-751320,piR-hsa-788337	piR-hsa-concat-002854
piR-hsa-741914,piR-hsa-752877	piR-hsa-concat-002855
piR-hsa-749814,piR-hsa-772326	piR-hsa-concat-002856
piR-hsa-135294,piR-hsa-741371	piR-hsa-concat-002857
piR-hsa-167814,piR-hsa-737104,piR-hsa-742589,piR-hsa-781951	piR-hsa-concat-002858
piR-hsa-141064,piR-hsa-150380,piR-hsa-166513,piR-hsa-167522,piR-hsa-168219,piR-hsa-346619,piR-hsa-375335,piR-hsa-722244,piR-hsa-753394,piR-hsa-755736,piR-hsa-763269,piR-hsa-770940,piR-hsa-772022,piR-hsa-777812	piR-hsa-concat-002859
piR-hsa-151144,piR-hsa-163503,piR-hsa-724892,piR-hsa-726699,piR-hsa-746434,piR-hsa-749246,piR-hsa-759603,piR-hsa-775223	piR-hsa-concat-002860
piR-hsa-736407,piR-hsa-750707,piR-hsa-754805	piR-hsa-concat-002861
piR-hsa-721211,piR-hsa-763065,piR-hsa-786572	piR-hsa-concat-002862
piR-hsa-133457,piR-hsa-155519,piR-hsa-724863,piR-hsa-762227	piR-hsa-concat-002863
piR-hsa-137939,piR-hsa-138478,piR-hsa-141794,piR-hsa-151467,piR-hsa-151697,piR-hsa-155560,piR-hsa-155788,piR-hsa-156660,piR-hsa-169805,piR-hsa-169833,piR-hsa-171755,piR-hsa-357642,piR-hsa-752508,piR-hsa-761745,piR-hsa-773102,piR-hsa-777672,piR-hsa-779222,piR-hsa-788186	piR-hsa-concat-002864
piR-hsa-139377,piR-hsa-142293,piR-hsa-171097,piR-hsa-723627,piR-hsa-730074,piR-hsa-752121,piR-hsa-754300,piR-hsa-766372,piR-hsa-780341,piR-hsa-785018	piR-hsa-concat-002865
piR-hsa-725084,piR-hsa-744086	piR-hsa-concat-002866
piR-hsa-153155,piR-hsa-374487,piR-hsa-730683,piR-hsa-736087,piR-hsa-743725,piR-hsa-745037,piR-hsa-760407,piR-hsa-761387,piR-hsa-767865,piR-hsa-773684	piR-hsa-concat-002867
piR-hsa-731585,piR-hsa-765744,piR-hsa-769267	piR-hsa-concat-002868
piR-hsa-151346,piR-hsa-165416,piR-hsa-336549,piR-hsa-752296,piR-hsa-760866,piR-hsa-780144	piR-hsa-concat-002869
piR-hsa-774084,piR-hsa-778197	piR-hsa-concat-002870
piR-hsa-148696,piR-hsa-780852	piR-hsa-concat-002871
piR-hsa-724500,piR-hsa-777442	piR-hsa-concat-002872
piR-hsa-103415,piR-hsa-370709,piR-hsa-745732,piR-hsa-773545,piR-hsa-784665	piR-hsa-concat-002873
piR-hsa-1293545,piR-hsa-345319,piR-hsa-63796,piR-hsa-755623	piR-hsa-concat-002874
piR-hsa-111162,piR-hsa-152940	piR-hsa-concat-002875
piR-hsa-729038,piR-hsa-82556	piR-hsa-concat-002876
piR-hsa-2828222,piR-hsa-59745	piR-hsa-concat-002877
piR-hsa-155100,piR-hsa-344014,piR-hsa-89015	piR-hsa-concat-002878
piR-hsa-141212,piR-hsa-337877,piR-hsa-63535	piR-hsa-concat-002879
piR-hsa-102779,piR-hsa-754105	piR-hsa-concat-002880
piR-hsa-110704,piR-hsa-2835917	piR-hsa-concat-002881
piR-hsa-347209,piR-hsa-52281	piR-hsa-concat-002882
piR-hsa-353795,piR-hsa-84725	piR-hsa-concat-002883
piR-hsa-125211,piR-hsa-356079	piR-hsa-concat-002884
piR-hsa-114745,piR-hsa-134392	piR-hsa-concat-002885
piR-hsa-3709156,piR-hsa-44744	piR-hsa-concat-002886
piR-hsa-111774,piR-hsa-369718	piR-hsa-concat-002887
piR-hsa-105954,piR-hsa-1257312	piR-hsa-concat-002888
piR-hsa-161604,piR-hsa-99684	piR-hsa-concat-002889
piR-hsa-124985,piR-hsa-752658	piR-hsa-concat-002890
piR-hsa-746849,piR-hsa-87260	piR-hsa-concat-002891
piR-hsa-2852360,piR-hsa-33079	piR-hsa-concat-002892
piR-hsa-369893,piR-hsa-69603,piR-hsa-728481	piR-hsa-concat-002893
piR-hsa-135696,piR-hsa-167496,piR-hsa-69608	piR-hsa-concat-002894
piR-hsa-109351,piR-hsa-130803	piR-hsa-concat-002895
piR-hsa-114168,piR-hsa-130544,piR-hsa-131721,piR-hsa-133375,piR-hsa-135778,piR-hsa-141941,piR-hsa-151549,piR-hsa-156010,piR-hsa-167194,piR-hsa-168468,piR-hsa-168566,piR-hsa-171519,piR-hsa-355596,piR-hsa-368708,piR-hsa-766646	piR-hsa-concat-002896
piR-hsa-130759,piR-hsa-146823,piR-hsa-147991,piR-hsa-156068,piR-hsa-156895,piR-hsa-162445,piR-hsa-165374,piR-hsa-171941,piR-hsa-351492,piR-hsa-357735,piR-hsa-744973,piR-hsa-92528	piR-hsa-concat-002897
piR-hsa-101373,piR-hsa-134337,piR-hsa-147977,piR-hsa-156717,piR-hsa-158253,piR-hsa-166404,piR-hsa-170439,piR-hsa-338751,piR-hsa-339845,piR-hsa-731160,piR-hsa-758556	piR-hsa-concat-002898
piR-hsa-141347,piR-hsa-153185,piR-hsa-160533,piR-hsa-371840,piR-hsa-724123,piR-hsa-88689	piR-hsa-concat-002899
piR-hsa-134855,piR-hsa-136355,piR-hsa-138130,piR-hsa-138155,piR-hsa-140837,piR-hsa-141059,piR-hsa-143955,piR-hsa-147813,piR-hsa-155298,piR-hsa-155847,piR-hsa-168018,piR-hsa-171624,piR-hsa-349205,piR-hsa-51860,piR-hsa-772298	piR-hsa-concat-002900
piR-hsa-133763,piR-hsa-136364,piR-hsa-142349,piR-hsa-143255,piR-hsa-144401,piR-hsa-150323,piR-hsa-151331,piR-hsa-152524,piR-hsa-155525,piR-hsa-156542,piR-hsa-157374,piR-hsa-158491,piR-hsa-165546,piR-hsa-338802,piR-hsa-346455,piR-hsa-371385,piR-hsa-749506,piR-hsa-752711,piR-hsa-775636,piR-hsa-94463	piR-hsa-concat-002901
piR-hsa-117676,piR-hsa-130724,piR-hsa-132550,piR-hsa-139927,piR-hsa-144580,piR-hsa-144884,piR-hsa-145617,piR-hsa-146570,piR-hsa-156098,piR-hsa-156784,piR-hsa-163537,piR-hsa-168947,piR-hsa-169891,piR-hsa-171906,piR-hsa-371606,piR-hsa-375033,piR-hsa-378024,piR-hsa-730999,piR-hsa-770346,piR-hsa-785558	piR-hsa-concat-002902
piR-hsa-132004,piR-hsa-144462,piR-hsa-147462,piR-hsa-148548,piR-hsa-49075	piR-hsa-concat-002903
piR-hsa-120367,piR-hsa-135284,piR-hsa-136332,piR-hsa-140315,piR-hsa-146637,piR-hsa-149068,piR-hsa-151476,piR-hsa-152750,piR-hsa-153231,piR-hsa-155812,piR-hsa-159192,piR-hsa-163351,piR-hsa-349701,piR-hsa-378333,piR-hsa-735986,piR-hsa-738590	piR-hsa-concat-002904
piR-hsa-133469,piR-hsa-140678,piR-hsa-153941,piR-hsa-184578,piR-hsa-733486	piR-hsa-concat-002905
piR-hsa-152005,piR-hsa-155213,piR-hsa-155809,piR-hsa-725477	piR-hsa-concat-002906
piR-hsa-377376,piR-hsa-744751,piR-hsa-768031	piR-hsa-concat-002907
piR-hsa-155612,piR-hsa-756204,piR-hsa-769371	piR-hsa-concat-002908
piR-hsa-149895,piR-hsa-166994,piR-hsa-742466,piR-hsa-750886,piR-hsa-772460,piR-hsa-776650	piR-hsa-concat-002909
piR-hsa-135609,piR-hsa-152195,piR-hsa-158297,piR-hsa-164025,piR-hsa-738635	piR-hsa-concat-002910
piR-hsa-133987,piR-hsa-137110,piR-hsa-145924,piR-hsa-158409,piR-hsa-163599,piR-hsa-370534,piR-hsa-733214,piR-hsa-744105,piR-hsa-755243,piR-hsa-786502	piR-hsa-concat-002911
piR-hsa-137111,piR-hsa-142794,piR-hsa-143307,piR-hsa-148918,piR-hsa-169091,piR-hsa-734902	piR-hsa-concat-002912
piR-hsa-143187,piR-hsa-143882,piR-hsa-160987,piR-hsa-161491,piR-hsa-162363,piR-hsa-342114,piR-hsa-729409,piR-hsa-739181,piR-hsa-746809,piR-hsa-746981,piR-hsa-754981,piR-hsa-759349,piR-hsa-772315	piR-hsa-concat-002913
piR-hsa-132274,piR-hsa-133440,piR-hsa-137538,piR-hsa-138381,piR-hsa-139853,piR-hsa-142389,piR-hsa-145419,piR-hsa-146263,piR-hsa-147942,piR-hsa-152779,piR-hsa-153609,piR-hsa-160284,piR-hsa-163464,piR-hsa-165743,piR-hsa-166004,piR-hsa-166115,piR-hsa-170141,piR-hsa-731616,piR-hsa-742337,piR-hsa-748687,piR-hsa-765320,piR-hsa-770829,piR-hsa-779653,piR-hsa-782835,piR-hsa-785604,piR-hsa-787667	piR-hsa-concat-002914
piR-hsa-730978,piR-hsa-739460,piR-hsa-752545,piR-hsa-760921,piR-hsa-779584,piR-hsa-780729	piR-hsa-concat-002915
piR-hsa-143507,piR-hsa-727781,piR-hsa-738023,piR-hsa-739698,piR-hsa-750415,piR-hsa-784759	piR-hsa-concat-002916
piR-hsa-148285,piR-hsa-736172	piR-hsa-concat-002917
piR-hsa-361307,piR-hsa-748174	piR-hsa-concat-003782
piR-hsa-1274144,piR-hsa-378809,piR-hsa-721240,piR-hsa-751974	piR-hsa-concat-003784
piR-hsa-1260102,piR-hsa-754290	piR-hsa-concat-003785
piR-hsa-1286503,piR-hsa-737415,piR-hsa-744262,piR-hsa-767488	piR-hsa-concat-003786
piR-hsa-726817,piR-hsa-739744	piR-hsa-concat-003787
piR-hsa-346510,piR-hsa-750589,piR-hsa-753264	piR-hsa-concat-002924
piR-hsa-778094,piR-hsa-783260	piR-hsa-concat-002925
piR-hsa-165886,piR-hsa-356769	piR-hsa-concat-002926
piR-hsa-764678,piR-hsa-788019	piR-hsa-concat-002927
piR-hsa-1253434,piR-hsa-335589,piR-hsa-367322,piR-hsa-374023,piR-hsa-731001,piR-hsa-735619,piR-hsa-740584,piR-hsa-748865,piR-hsa-775008,piR-hsa-776135,piR-hsa-778033,piR-hsa-785955	piR-hsa-concat-002928
piR-hsa-343362,piR-hsa-365339,piR-hsa-737217,piR-hsa-773931	piR-hsa-concat-002929
piR-hsa-740136,piR-hsa-752674	piR-hsa-concat-002930
piR-hsa-1287415,piR-hsa-368592,piR-hsa-377678,piR-hsa-722674,piR-hsa-723062,piR-hsa-732629,piR-hsa-738691,piR-hsa-741736,piR-hsa-754350,piR-hsa-761508,piR-hsa-763786	piR-hsa-concat-002931
piR-hsa-720441,piR-hsa-726772,piR-hsa-732910,piR-hsa-753754,piR-hsa-779036	piR-hsa-concat-002932
piR-hsa-1234168,piR-hsa-1288581,piR-hsa-768449	piR-hsa-concat-002933
piR-hsa-2846620,piR-hsa-524620	piR-hsa-concat-002934
piR-hsa-2839007,piR-hsa-51460	piR-hsa-concat-002935
piR-hsa-150925,piR-hsa-159435,piR-hsa-2831670,piR-hsa-97812	piR-hsa-concat-002936
piR-hsa-121440,piR-hsa-766664	piR-hsa-concat-002937
piR-hsa-135829,piR-hsa-2848643,piR-hsa-46651,piR-hsa-739642,piR-hsa-774371	piR-hsa-concat-002938
piR-hsa-120308,piR-hsa-1272823,piR-hsa-1286200,piR-hsa-156624,piR-hsa-2830628,piR-hsa-2848116,piR-hsa-742746,piR-hsa-753001,piR-hsa-769514,piR-hsa-773681,piR-hsa-777800	piR-hsa-concat-002939
piR-hsa-1240201,piR-hsa-2839947,piR-hsa-731210,piR-hsa-756528,piR-hsa-91028	piR-hsa-concat-002940
piR-hsa-127804,piR-hsa-1869015,piR-hsa-2536391,piR-hsa-761685	piR-hsa-concat-002941
piR-hsa-106334,piR-hsa-138849,piR-hsa-1878458,piR-hsa-1916558,piR-hsa-2480337,piR-hsa-2832984,piR-hsa-360947,piR-hsa-720395,piR-hsa-733974,piR-hsa-736886,piR-hsa-743181,piR-hsa-747252,piR-hsa-750077,piR-hsa-751948,piR-hsa-777841	piR-hsa-concat-002942
piR-hsa-148772,piR-hsa-150861,piR-hsa-2832095,piR-hsa-2854999,piR-hsa-66256,piR-hsa-740122,piR-hsa-787095	piR-hsa-concat-002943
piR-hsa-72457,piR-hsa-730423,piR-hsa-781724	piR-hsa-concat-002944
piR-hsa-120681,piR-hsa-2833251	piR-hsa-concat-002968
piR-hsa-1715084,piR-hsa-307217	piR-hsa-concat-002969
piR-hsa-312326,piR-hsa-579081	piR-hsa-concat-002970
piR-hsa-2848584,piR-hsa-85486	piR-hsa-concat-002971
piR-hsa-48572,piR-hsa-547800	piR-hsa-concat-002972
piR-hsa-196025,piR-hsa-62914	piR-hsa-concat-002973
piR-hsa-320500,piR-hsa-535696	piR-hsa-concat-002974
piR-hsa-211185,piR-hsa-57853	piR-hsa-concat-002975
piR-hsa-464230,piR-hsa-474594	piR-hsa-concat-002976
piR-hsa-306940,piR-hsa-627937	piR-hsa-concat-002977
piR-hsa-105778,piR-hsa-274925	piR-hsa-concat-002978
piR-hsa-47406,piR-hsa-530855	piR-hsa-concat-002979
piR-hsa-639022,piR-hsa-663745	piR-hsa-concat-002980
piR-hsa-37768,piR-hsa-74473	piR-hsa-concat-002981
piR-hsa-52513,piR-hsa-95472	piR-hsa-concat-002982
piR-hsa-119507,piR-hsa-544709	piR-hsa-concat-002983
piR-hsa-43643,piR-hsa-502824	piR-hsa-concat-002984
piR-hsa-666828,piR-hsa-690479	piR-hsa-concat-002985
piR-hsa-214482,piR-hsa-538697	piR-hsa-concat-002986
piR-hsa-111043,piR-hsa-125105	piR-hsa-concat-002987
piR-hsa-204376,piR-hsa-494326	piR-hsa-concat-002988
piR-hsa-258997,piR-hsa-569487	piR-hsa-concat-002989
piR-hsa-126634,piR-hsa-56969	piR-hsa-concat-002990
piR-hsa-33362,piR-hsa-34187	piR-hsa-concat-002991
piR-hsa-108575,piR-hsa-308828	piR-hsa-concat-002992
piR-hsa-498397,piR-hsa-98652	piR-hsa-concat-002993
piR-hsa-253771,piR-hsa-64553	piR-hsa-concat-002994
piR-hsa-209992,piR-hsa-567524	piR-hsa-concat-002995
piR-hsa-324953,piR-hsa-514675	piR-hsa-concat-002996
piR-hsa-243004,piR-hsa-664669	piR-hsa-concat-002997
piR-hsa-1303789,piR-hsa-56975	piR-hsa-concat-002998
piR-hsa-202940,piR-hsa-2543559	piR-hsa-concat-002999
piR-hsa-57604,piR-hsa-741223	piR-hsa-concat-003000
piR-hsa-2842976,piR-hsa-579539	piR-hsa-concat-003001
piR-hsa-143032,piR-hsa-626383	piR-hsa-concat-003002
piR-hsa-143582,piR-hsa-294878	piR-hsa-concat-003003
piR-hsa-2826981,piR-hsa-2843313,piR-hsa-93045	piR-hsa-concat-003004
piR-hsa-2830524,piR-hsa-47661	piR-hsa-concat-003005
piR-hsa-268059,piR-hsa-2851944	piR-hsa-concat-003006
piR-hsa-108089,piR-hsa-2828561,piR-hsa-2828824	piR-hsa-concat-003007
piR-hsa-264557,piR-hsa-2853022	piR-hsa-concat-003008
piR-hsa-2840506,piR-hsa-52959	piR-hsa-concat-003009
piR-hsa-2841664,piR-hsa-312403	piR-hsa-concat-003010
piR-hsa-108750,piR-hsa-2855804	piR-hsa-concat-003011
piR-hsa-68937,piR-hsa-741101	piR-hsa-concat-003012
piR-hsa-155463,piR-hsa-63476	piR-hsa-concat-003013
piR-hsa-1277525,piR-hsa-353718,piR-hsa-727821,piR-hsa-746303,piR-hsa-761293,piR-hsa-771113,piR-hsa-774584,piR-hsa-779175	piR-hsa-concat-003014
piR-hsa-1292174,piR-hsa-1299763	piR-hsa-concat-003015
piR-hsa-44092,piR-hsa-733227,piR-hsa-779648	piR-hsa-concat-003016
piR-hsa-1247916,piR-hsa-1262643,piR-hsa-743231,piR-hsa-759650,piR-hsa-781383,piR-hsa-786363	piR-hsa-concat-003017
piR-hsa-1275905,piR-hsa-151299,piR-hsa-348595,piR-hsa-739459	piR-hsa-concat-003018
piR-hsa-1264677,piR-hsa-149162,piR-hsa-47746	piR-hsa-concat-003019
piR-hsa-53001,piR-hsa-729489	piR-hsa-concat-003020
piR-hsa-133963,piR-hsa-83898	piR-hsa-concat-003021
piR-hsa-378097,piR-hsa-61850	piR-hsa-concat-003027
piR-hsa-785834,piR-hsa-99082	piR-hsa-concat-003029
piR-hsa-69575,piR-hsa-758327	piR-hsa-concat-003030
piR-hsa-68908,piR-hsa-749803	piR-hsa-concat-003031
piR-hsa-747761,piR-hsa-760772	piR-hsa-concat-003032
piR-hsa-166673,piR-hsa-752197,piR-hsa-784700	piR-hsa-concat-003037
piR-hsa-748332,piR-hsa-756648,piR-hsa-775635	piR-hsa-concat-003038
piR-hsa-769596,piR-hsa-775586,piR-hsa-783163	piR-hsa-concat-003041
piR-hsa-145772,piR-hsa-164543,piR-hsa-720815,piR-hsa-747433,piR-hsa-774189,piR-hsa-786514	piR-hsa-concat-003046
piR-hsa-143442,piR-hsa-724578	piR-hsa-concat-003047
piR-hsa-143510,piR-hsa-145964,piR-hsa-152879,piR-hsa-165181,piR-hsa-738636,piR-hsa-749701	piR-hsa-concat-003051
piR-hsa-155438,piR-hsa-156957,piR-hsa-773641,piR-hsa-776132	piR-hsa-concat-003055
piR-hsa-153208,piR-hsa-156662,piR-hsa-736103,piR-hsa-752869,piR-hsa-757117	piR-hsa-concat-003058
piR-hsa-198274,piR-hsa-2826961	piR-hsa-concat-003059
piR-hsa-47190,piR-hsa-787300	piR-hsa-concat-003060
piR-hsa-126870,piR-hsa-734516	piR-hsa-concat-003061
piR-hsa-144454,piR-hsa-162525,piR-hsa-35620,piR-hsa-748020,piR-hsa-748445	piR-hsa-concat-003062
piR-hsa-725639,piR-hsa-94905	piR-hsa-concat-003066
piR-hsa-728287,piR-hsa-91919	piR-hsa-concat-003067
piR-hsa-60638,piR-hsa-755179	piR-hsa-concat-003068
piR-hsa-118307,piR-hsa-731653	piR-hsa-concat-003069
piR-hsa-65728,piR-hsa-732383	piR-hsa-concat-003070
piR-hsa-2846227,piR-hsa-35335	piR-hsa-concat-003071
piR-hsa-2839195,piR-hsa-46883	piR-hsa-concat-003072
piR-hsa-1281719,piR-hsa-214569	piR-hsa-concat-003073
piR-hsa-116939,piR-hsa-2845255	piR-hsa-concat-003074
piR-hsa-110070,piR-hsa-727788	piR-hsa-concat-003075
piR-hsa-122854,piR-hsa-737659	piR-hsa-concat-003076
piR-hsa-113809,piR-hsa-158078	piR-hsa-concat-003077
piR-hsa-2834383,piR-hsa-85895	piR-hsa-concat-003078
piR-hsa-158372,piR-hsa-167394	piR-hsa-concat-003079
piR-hsa-130092,piR-hsa-136999	piR-hsa-concat-003080
piR-hsa-63477,piR-hsa-750598	piR-hsa-concat-003081
piR-hsa-109871,piR-hsa-2826384	piR-hsa-concat-003082
piR-hsa-237761,piR-hsa-2853614	piR-hsa-concat-003083
piR-hsa-54714,piR-hsa-774622	piR-hsa-concat-003084
piR-hsa-66305,piR-hsa-745013	piR-hsa-concat-003085
piR-hsa-114883,piR-hsa-335815	piR-hsa-concat-003086
piR-hsa-127449,piR-hsa-787937	piR-hsa-concat-003087
piR-hsa-134979,piR-hsa-751076,piR-hsa-771995,piR-hsa-83430	piR-hsa-concat-003088
piR-hsa-119081,piR-hsa-157808,piR-hsa-727212,piR-hsa-747913,piR-hsa-750193,piR-hsa-775515	piR-hsa-concat-003089
piR-hsa-144787,piR-hsa-159262,piR-hsa-162717,piR-hsa-163136,piR-hsa-372647,piR-hsa-74025	piR-hsa-concat-003090
piR-hsa-761212,piR-hsa-776518	piR-hsa-concat-003091
piR-hsa-163145,piR-hsa-745184	piR-hsa-concat-003092
piR-hsa-753610,piR-hsa-767745,piR-hsa-775398	piR-hsa-concat-003093
piR-hsa-140080,piR-hsa-722248	piR-hsa-concat-003094
piR-hsa-127680,piR-hsa-780388	piR-hsa-concat-003095
piR-hsa-155933,piR-hsa-35845	piR-hsa-concat-003096
piR-hsa-337916,piR-hsa-43277	piR-hsa-concat-003097
piR-hsa-58962,piR-hsa-737660	piR-hsa-concat-003098
piR-hsa-2836109,piR-hsa-301947	piR-hsa-concat-003099
piR-hsa-753698,piR-hsa-784426	piR-hsa-concat-003100
piR-hsa-153463,piR-hsa-775518	piR-hsa-concat-003101
piR-hsa-4368012,piR-hsa-7963388	piR-hsa-concat-003102
piR-hsa-2833149,piR-hsa-788200	piR-hsa-concat-003103
piR-hsa-1288708,piR-hsa-727341,piR-hsa-737341,piR-hsa-757109	piR-hsa-concat-003108
piR-hsa-727610,piR-hsa-780616	piR-hsa-concat-003109
piR-hsa-723730,piR-hsa-723772,piR-hsa-748059,piR-hsa-755510,piR-hsa-780240	piR-hsa-concat-003110
piR-hsa-704058,piR-hsa-727149	piR-hsa-concat-003111
piR-hsa-155494,piR-hsa-265983	piR-hsa-concat-003112
piR-hsa-453705,piR-hsa-742840	piR-hsa-concat-003113
piR-hsa-230703,piR-hsa-781246	piR-hsa-concat-003114
piR-hsa-237229,piR-hsa-764441	piR-hsa-concat-003115
piR-hsa-119774,piR-hsa-151886,piR-hsa-168463	piR-hsa-concat-003116
piR-hsa-167665,piR-hsa-96611	piR-hsa-concat-003117
piR-hsa-2845648,piR-hsa-32964	piR-hsa-concat-003118
piR-hsa-723912,piR-hsa-761110	piR-hsa-concat-003119
piR-hsa-549031,piR-hsa-728717,piR-hsa-766014,piR-hsa-776281	piR-hsa-concat-003120
